gene_symbol,fg_score,fg_rank,between_variance,within_variance,permutation_exceed_count,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200,in_recomputed_top200
ATP8B1,37.3425668171319,750,1.889650690381169,0.05060311805048637,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATP8B2,6.817375164197662,9182,0.12670015456043043,0.01858487809972097,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATP8B3,8.142663656800716,8020,0.1982466146227055,0.024346643991673942,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATP8B4,25.02725902943525,1838,2.3665415051509218,0.09455854722624547,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATP9A,17.46817001608932,3383,0.157162312976886,0.00899705797175258,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATP9B,5.6220253956330675,10421,0.08490340198395274,0.01510191430825763,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATPAF1,3.492073686667394,13729,0.09645110168791299,0.027619997577778114,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
ATPAF2,11.014004281986676,6100,0.13886088019326792,0.012607655353859893,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATPSCKMT,2.177237167556668,16801,0.043795650146352304,0.020115230911260263,123,0.024795040991801638,0.03190942259371372,True,False,False,False
ATR,3.4581373919553835,13790,0.22130417867707997,0.063995185561604,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ATRAID,13.326742483778917,4904,0.24146875834416937,0.01811910340209965,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATRIP,13.269708080666211,4928,0.16989531363222646,0.012803234246176121,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATRN,5.005088604601332,11209,0.041354459667361725,0.0082624730316377,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATRNL1,53.77515908580431,245,3.686170452352892,0.06854781979760587,0,0.0001999600079984003,0.00034656322614856324,True,True,True,False
ATRX,2.773005180749458,15263,0.15342082998694234,0.05532654728593966,42,0.008598280343931213,0.011851624586024269,True,False,False,False
ATXN1,18.66852628820052,3069,0.3194071164214476,0.017109381040862688,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN10,23.007006154098654,2136,0.48639423720798663,0.021141125615393244,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN1L,18.18177538501699,3181,0.1743782425589173,0.0095908159158573,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN2,3.175388540330227,14391,0.08852610674061893,0.027878816674676034,19,0.003999200159968006,0.0057781335644586755,True,True,False,False
ATXN2L,8.65174315359599,7630,0.2010915299705974,0.023242881796552716,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN3,2.483205154761802,16018,0.11201960525228873,0.04511088429622018,75,0.015196960607878424,0.02017694500315623,True,False,False,False
ATXN7L1,12.558577928830744,5243,0.4427642769079576,0.03525591462913361,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN7L2,12.634342136046858,5205,0.3199405184288517,0.02532307488908449,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN7L3,41.15094747256624,564,0.6416673940367267,0.015593006283877832,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ATXN7L3B,6.48856380349128,9495,0.12180513471676793,0.018772269722552568,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AUH,7.282231330744503,8772,0.06519611036529888,0.008952755629684207,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AUNIP,38.67189626220392,687,1.0680567129935445,0.02761841102988398,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AUP1,4.155961666060392,12525,0.03601713346062185,0.008666367689369783,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AURKA,6.25988109319701,9739,0.16301108123657013,0.026040593457104654,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AURKAIP1,1.2573017043429986,19480,0.05362258267177608,0.042648928187669514,1220,0.24415116976604678,0.270948401868922,False,False,False,False
AURKB,4.0652544546314004,12674,0.041528962036814235,0.010215577363664718,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
AURKC,2.693543922446248,15469,0.043363412683446415,0.016099008219856693,24,0.004999000199960008,0.0071191808302815286,True,True,False,False
AUTS2,11.78666150286578,5651,0.3193658764675566,0.027095523064210484,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVEN,2.7787195580522632,15248,0.047855533411245224,0.01722214301381095,22,0.004599080183963208,0.006588619466189408,True,True,False,False
AVIL,7.296066490691667,8759,0.2193616052688282,0.030065725495789418,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVL9,7.204576269496071,8852,0.23572715042577563,0.032719075982035654,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVP,13.588947242281774,4794,1.3547356340122927,0.0996939258037285,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVPI1,11.085457899705638,6051,0.21768071394820135,0.01963659102430064,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVPR1A,53.4707761298778,248,2.6971801269177855,0.050442125351962575,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AVPR1B,2.524624655075546,15906,0.0074444299032517276,0.002948717403214306,44,0.008998200359928014,0.012369029080690238,True,False,False,False
AVPR2,34.63498827144114,910,0.8858419492908899,0.025576494959331134,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AWAT2,4.259528560859617,12370,0.007716728192698809,0.0018116290305741941,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
AXDND1,16.171042403761607,3803,0.4009602393779508,0.0247949431864861,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AXIN1,0.7309089114654241,20990,0.02099466603179795,0.028724042617863186,3358,0.6716656668666267,0.6904664422462314,False,False,False,False
AXIN2,7.837799158186074,8268,0.13557114233122874,0.01729708317565677,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AXL,19.81566396894783,2797,0.2698103924655519,0.013616005738274465,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AZGP1,1.8080915631479049,17858,0.0010923293629710592,0.0006041238753161942,303,0.060787842431513694,0.07400971904287458,False,False,False,False
AZI2,3.6575840714135213,13382,0.11600240902008878,0.03171557240498847,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
AZIN1,3.753131141390248,13239,0.14265876213508394,0.038010588820226614,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
AZIN2,17.9050750510343,3268,0.43015814490893284,0.024024359832735463,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
AZU1,12.309711484546687,5393,0.5620854037241791,0.04566193783929806,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B2M,8.13015371344459,8029,0.5685871153860574,0.06993558229339072,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GALNT2,7.950973944094424,8181,0.16581350713258197,0.020854480066055333,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GALT1,2.1551507121620572,16861,0.10971509077201481,0.05090830474238204,205,0.041191761647670466,0.051425621766635385,False,False,False,False
B3GALT2,13.686221840933229,4762,1.6805919150445094,0.12279442768901486,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GALT5,31.577798859767906,1119,2.198345847925955,0.0696168071090223,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GALT6,1.917184961125036,17555,0.07314806835815128,0.03815388221247948,321,0.0643871225754849,0.07808911742782979,False,False,False,False
B3GAT1,12.788374423898901,5141,0.34469105857380655,0.026953459389326626,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GAT2,23.599624843659722,2052,2.446104280503675,0.1036501241317231,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GAT3,2.4855924268099767,16009,0.04131551250526884,0.01662198806357368,46,0.009398120375924815,0.012887695228500659,True,False,False,False
B3GLCT,20.16134435956473,2723,1.4591810722555398,0.07237517720140757,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT10,4.934846832792371,11311,0.050106496601781736,0.01015359725460026,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT2,29.32113674482806,1324,1.4366318729067145,0.04899644895073018,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT3,1.3581962188538224,19155,0.0034350676947743596,0.0025291294918424988,1041,0.20835832833433313,0.23387423634212234,False,False,False,False
B3GNT4,8.903485549426748,7446,0.25355957621087233,0.0284786767798306,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT5,13.496578760511774,4829,0.17714007433626514,0.013124803145575879,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT6,5.546417678198822,10510,0.08850136364038044,0.01595648097763602,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT7,10.573531331800062,6331,0.3024179552383455,0.028601404773210038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT8,10.778077542594524,6209,0.29258847690142603,0.027146619419312328,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNT9,15.92607085067482,3885,0.5816620711558892,0.036522624905347224,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B3GNTL1,3.211326505554648,14309,0.07729518693919202,0.024069540948959606,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
B4GALNT1,9.808553041389306,6828,0.31052911547697565,0.03165900373695295,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALNT3,39.049974722371275,664,6.390971478242848,0.16366133738063057,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALNT4,4.597801740562567,11798,0.21978876573818423,0.047803000686426816,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
B4GALT1,12.984738510181515,5055,0.4308538079605386,0.03318154445507818,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT2,20.777575681189774,2589,0.4780382682018949,0.023007403162001835,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT3,5.854061794301471,10155,0.08294342750334238,0.01416851613070845,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT4,14.98401613317797,4229,0.4396009099295562,0.02933797962990845,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT5,5.544574762000812,10515,0.09788004662013723,0.017653290897112674,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT6,8.151373118190167,8014,0.20311582044612922,0.02491797835620306,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B4GALT7,1.797309399785679,17882,0.02557686280214431,0.01423062986934817,326,0.0653869226154769,0.07920857825415965,False,False,False,False
B4GAT1,14.851936513777199,4288,0.25873468843784236,0.017420929565546257,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B9D1,36.69540696474258,783,1.0288483842135987,0.028037514837975754,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
B9D2,4.694108151056957,11671,0.08837372046617338,0.01882650988882586,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAALC,4.161525316167891,12519,0.11545923129625035,0.027744440057213663,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
BAAT,5.584750070213003,10469,0.20376959796991284,0.03648677909674843,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BABAM1,4.521388656834294,11949,0.06900206844497775,0.015261245707508763,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BABAM2,5.326603512901582,10794,0.15801163129195928,0.029664602901868675,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BACE1,10.148762723176466,6595,0.19266484847030385,0.018984062613139344,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BACE2,4.817667890494599,11499,0.13088382909833807,0.02716745610047067,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BACH1,1.7608175443161944,17993,0.06605624089367784,0.03751451903618727,476,0.09538092381523695,0.11284268944736851,False,False,False,False
BACH2,8.365799782116932,7857,0.198840603037075,0.023768261798964706,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAD,7.667757647552181,8422,0.23323497966655715,0.03041761538504513,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAG1,7.570923717779132,8497,0.3134340478443871,0.04139970019762571,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAG2,22.529709512310173,2240,0.6364169177079254,0.02824788717595732,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAG3,25.766879934484155,1725,1.0907629987318899,0.04233196816364671,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAG4,3.2933610094689474,14145,0.1658077195106018,0.050346040443263795,13,0.0027994401119776045,0.004124729249716492,True,True,False,False
BAG5,5.541149927471569,10519,0.09978125089739763,0.01800730837316084,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAG6,3.245201574772886,14238,0.025342145195282544,0.0078091028120619455,8,0.001799640071985603,0.002716258085802734,True,True,False,False
BAHCC1,0.6124550838167908,21244,0.03265455808037657,0.05331746411887729,3776,0.755248950209958,0.7691278964679874,False,False,False,False
BAHD1,6.558609024038829,9427,0.1119169880834156,0.01706412473851144,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAIAP2,8.597278695905084,7669,0.5579671940935342,0.06490043278305135,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAIAP2L1,3.1301484308964342,14489,0.06187784878423354,0.019768333307129533,19,0.003999200159968006,0.0057781335644586755,True,True,False,False
BAIAP2L2,58.92382563885393,171,4.519478148669044,0.07670034167724979,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
BAIAP3,46.07045601989886,379,17.876504275761064,0.38802532814815727,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAK1,5.558628705119946,10495,0.11764478469896616,0.021164343825360886,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAMBI,13.750253851449635,4732,0.7301842406378583,0.053103318020440715,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BANF1,4.594145514536776,11806,0.11725633717720317,0.025522981556575897,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BANK1,9.0221744014366,7366,0.18294706253313123,0.020277481255766523,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BANP,6.796103332258064,9200,0.08224560999784897,0.012101867499046523,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAP1,17.151399245984845,3470,0.1626426506396757,0.0094827527942805,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BARD1,9.387700656936426,7113,0.3039180540374077,0.03237405742542939,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BARHL1,2.244638289461204,16620,0.027812813996886718,0.012390767671160024,124,0.02499500099980004,0.03214193956460933,True,False,False,False
BARHL2,10.769927481771234,6215,0.3278317724349108,0.03043954244729236,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
BARX2,8.544632837246759,7715,0.22720103810040568,0.026589902337721242,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BASP1,27.274179496810557,1543,2.1441304619812964,0.07861392088771126,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BATF,16.89743900298174,3553,1.9635567225245023,0.11620438773021291,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BATF2,7.160069660110565,8886,0.17049810485155456,0.023812342804528683,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BATF3,5.622022108480096,10422,0.14472854435687593,0.025743137494665943,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAX,1.9317556607996587,17510,0.028509769119334602,0.014758465773034805,186,0.03739252149570086,0.046920381964839365,True,False,False,False
BAZ1A,17.607682445927253,3347,0.7553037214426483,0.042896249843518135,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAZ1B,5.839303926486868,10168,0.10304493231233863,0.01764677352242133,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAZ2A,4.666702056984765,11704,0.09965640656237325,0.021354772316393027,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BAZ2B,4.997214471855569,11218,0.27230770293581563,0.05449188833045171,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBC3,20.420088806600095,2681,1.0643139235816945,0.05212091531339488,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBOF1,4.922834379720903,11337,0.22030050934867734,0.04475073567939601,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBOX1,17.997738893377935,3235,0.8615106927848721,0.04786770815552093,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBS10,5.706973623048176,10317,0.35333727514704166,0.06191323833183988,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBS2,5.164788218562653,11030,0.16306255756961843,0.03157196365490396,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBS4,2.713345620738414,15423,0.09331059878786262,0.03438948983912073,39,0.007998400319936013,0.011079034592621205,True,False,False,False
BBS5,3.6244996266014247,13456,0.1476374767119317,0.040733192351124686,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
BBS7,6.750681628408397,9244,0.3567893638776364,0.05285233640250044,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BBS9,1.6757044739142881,18249,0.05152684455130927,0.03074935264325141,534,0.10697860427914417,0.12569884483056754,False,False,False,False
BBX,19.323831680766514,2906,0.8307712444233046,0.04299204551713596,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAM,11.266356648439745,5940,0.35815192927364775,0.031789497508911274,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAN,21.736182233911716,2383,0.5878115628242948,0.02704298938685738,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAP29,8.010230899157161,8140,0.6731676333752183,0.08403847051946284,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAP31,18.092319685600337,3211,0.2728752234551141,0.015082369053488387,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAR1,15.915562371903244,3888,0.36598275186202545,0.022995266152360038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAR3,19.952285934025593,2769,0.514894738057054,0.025806293085250957,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAS1,17.06230888264975,3502,3.6333442164006655,0.2129456259857209,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAS2,1.0085646123637109,20209,0.04876989905163464,0.04835574079055731,2111,0.42231553689262147,0.4495349308994558,False,False,False,False
BCAS3,11.431729172840777,5849,0.12014213406127294,0.010509522918843432,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAS4,7.863315958138797,8243,0.16155040733551915,0.020544809538671726,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAT1,14.017894160394693,4614,0.3945068981014268,0.028143082934461057,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCAT2,7.4926507735416905,8567,0.19049241672384895,0.025423891697984164,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCCIP,2.4483790777747894,16115,0.08192189110913038,0.03345963350568831,83,0.016796640671865627,0.022136707625934213,True,False,False,False
BCDIN3D,3.047548980984696,14648,0.05635331752265693,0.018491347439790373,19,0.003999200159968006,0.0057781335644586755,True,True,False,False
BCHE,11.389718547802,5874,0.9737977255674198,0.08549795217355559,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCKDHA,3.3359722976912853,14048,0.04378229590748338,0.013124288405530418,10,0.0021995600879824036,0.0032816957919440007,True,True,False,False
BCKDHB,1.7417429119698362,18044,0.08020565330096839,0.04604906690438611,503,0.10077984403119376,0.11883422183652083,False,False,False,False
BCKDK,4.3272211218914185,12264,0.08277613564027608,0.019129157035516507,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BCL10,2.841193610156708,15110,0.09283684146142389,0.032675285738224404,35,0.007198560287942412,0.010030765551069852,True,False,False,False
BCL11A,13.146722659274907,4979,0.7220405671470709,0.054921705918124814,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL11B,45.52555357269627,392,4.955175990800791,0.10884382828278444,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL2,13.422595713856017,4865,0.3645370397291267,0.02715845081490919,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL2A1,2.7405377617800455,15359,0.012386937529284724,0.004519883030497456,16,0.0033993201359728054,0.004959363634948744,True,True,False,False
BCL2L1,4.395444497370281,12154,0.061564548864682184,0.014006434377016977,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL2L11,21.27526137143476,2481,0.7761648781976275,0.03648202726604956,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL2L13,5.525403350838847,10547,0.04894295308964527,0.008857796386607943,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL2L14,2.2078465866589148,16716,0.006243830427973061,0.0028280082444296145,46,0.009398120375924815,0.012887695228500659,True,False,False,False
BCL2L2-PABPN1,15.212769055459688,4143,0.15411144800647653,0.010130390812938634,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL3,9.937132735187793,6731,0.33782055532429806,0.03399576768827236,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL6,8.844502663905667,7491,0.20383059866429032,0.02304601151301521,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL6B,5.456563064750484,10637,0.15548917850331,0.02849579892920921,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL7A,29.975902997537005,1269,0.3934388831737599,0.013125162015871788,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL7B,2.6085569847394283,15691,0.03480954331364458,0.013344357601431465,18,0.003799240151969606,0.005506852338810451,True,True,False,False
BCL7C,11.860909465803307,5612,0.34045871210006273,0.028704256994167163,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL9,17.143632728124203,3474,0.3177550855132407,0.018534864758018008,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCL9L,5.684506248476532,10337,0.2055943873666214,0.036167491341338384,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCLAF1,1.8215192493037564,17821,0.0953526419059616,0.05234785398354476,405,0.08118376324735053,0.09697297585686833,False,False,False,False
BCLAF3,2.9489688796339055,14877,0.17895798362678877,0.060684924609755934,22,0.004599080183963208,0.006588619466189408,True,True,False,False
BCO1,12.30601836476641,5399,0.4426453309656389,0.03596981532002268,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCO2,24.928367648392985,1859,1.5788927160212383,0.06333717831056401,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCOR,20.225726930256137,2710,0.3924627183868648,0.01940412413768435,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCORL1,10.000954572131088,6691,0.20503527977201447,0.02050156095437379,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCR,8.99496817616983,7381,0.41434613542686427,0.046064203603843785,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BCS1L,18.254303000228653,3165,0.24236169344761926,0.013276952338391306,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BDH1,13.164423552384283,4973,0.2868442435570152,0.02178934085274305,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BDH2,12.12322059487774,5491,0.3321045684071366,0.02739407771852722,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BDKRB2,22.84765008433121,2165,1.618906652455182,0.0708565834124411,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BDNF,36.185130487823535,812,3.960798393947423,0.1094592717699041,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BDP1,4.172585675749404,12502,0.2298941459868701,0.05509631727806858,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEAN1,44.24276254777327,443,1.943532314878369,0.04392880915499164,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BECN1,5.900791948432005,10110,0.03362475270095871,0.005698335746606722,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEGAIN,22.637177707830826,2216,1.4933613507298507,0.06596940412061521,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEND3,5.0771670831523315,11120,0.12191545619114441,0.02401248637730044,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEND4,39.52972869591624,638,1.1553854240269865,0.02922825596951442,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEND5,65.39685159412583,114,1.5433247562872454,0.023599363955578496,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
BEND6,31.912894099964543,1101,1.7376917914437826,0.05445107757609399,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEND7,16.176448733182355,3800,0.504423181621233,0.031182556083649872,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEST1,8.979781468155151,7391,0.32545329308475845,0.03624288680532962,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEST2,1.740704801674316,18047,0.001207361950346557,0.0006935952277130749,314,0.0629874025194961,0.07651143837831828,False,False,False,False
BEST3,17.276706255290986,3432,0.2936566701149655,0.016997250112877893,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEST4,12.853314505980908,5111,0.5465124467538468,0.042519174176154986,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BET1,3.1074809277252906,14535,0.11480710895395596,0.036945384557255094,9,0.001999600079984003,0.0029984314555773963,True,True,False,False
BET1L,1.9285237002712419,17525,0.02242686183063906,0.011629020966788108,212,0.04259148170365927,0.05306608162583457,False,False,False,False
BEX1,10.847708474115466,6173,0.22951446339251577,0.02115786531902959,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEX2,9.88124230279,6776,0.23902697411479654,0.02418996194789025,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BEX3,4.922154179270055,11339,0.0826729722988426,0.016796085629638084,1,0.0003999200159968006,0.0006602763567981313,True,True,False,False
BEX4,8.86708873394207,7473,0.4065046614885973,0.045844198137057424,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BFAR,1.6418178162904766,18324,0.02913286031931071,0.01774426103314879,602,0.1205758848230354,0.1405777924318284,False,False,False,False
BFSP1,16.859144231744967,3568,0.4218760962673233,0.025023567144144165,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BFSP2,16.869833685125293,3564,0.3928780590280181,0.02328878266749571,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BGLAP,2.232885062329803,16650,0.067419395653402,0.030193839558497325,82,0.016596680663867228,0.02189981588360484,True,False,False,False
BGN,5.608995169583666,10437,0.5151371568168357,0.09184124520562222,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHLHB9,13.308824622478017,4911,0.3228558384376882,0.024258769238280662,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHLHE22,31.073866478271434,1162,7.206067710784672,0.231901215289217,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHLHE40,50.20096409938458,293,2.1434366025531797,0.04269711028457749,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHLHE41,22.452353150424106,2259,0.8244352945563599,0.03671931688003293,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHMG1,0.9582306636652653,20374,0.0006044932244623796,0.0006308331230432265,2305,0.4611077784443111,0.48756994648308283,False,False,False,False
BHMT,8.442501710751392,7791,1.2913617829012585,0.1529596016346331,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BHMT2,12.418677396658927,5336,0.6344404731280305,0.051087594006745354,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BICC1,23.991944165588865,1990,1.0489177081584296,0.043719569410445185,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
BICD1,18.037231923271833,3227,0.5409392865350299,0.029990139754470038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
