"gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMFAG00000038535","SERTAD4","protein_coding",1159.38855747326,1.08555081135638,0.216086546989344,147.057268886494,3.58718006205435e-27,3.96834983536226e-26
"ENSMFAG00000036174","TCP11L1","protein_coding",7414.77316835492,-0.100133475096894,0.0554988789699426,146.879208738591,3.90483246059858e-27,4.3177083477832e-26
"ENSMFAG00000040850","IGSF21","protein_coding",16602.3948729218,0.0803795187202232,0.14422555832993,146.785492325734,4.08315603473923e-27,4.51274815000004e-26
"ENSMFAG00000027315","TUNAR","protein_coding",367.411942752326,0.545971302875435,0.194596454242531,146.771125432069,4.1112036708613e-27,4.54159530515459e-26
"ENSMFAG00000046947","ENSMFAG00000046947","lincRNA",84.2551631736091,1.06599895111454,0.231194782486645,146.761074464622,4.13093996079685e-27,4.56123806083063e-26
"ENSMFAG00000037489","COL8A1","protein_coding",668.036796337649,-0.155735411391267,0.139956374664545,146.733937010644,4.18470184082856e-27,4.61841431638463e-26
"ENSMFAG00000038084","PIFO","protein_coding",310.124852632101,0.177666998425108,0.288414703497947,146.724775876631,4.20300832621414e-27,4.63642492949892e-26
"ENSMFAG00000035395","KLF9","protein_coding",8298.58632164241,0.421241356244125,0.0962755516352612,146.723349850872,4.20586511030677e-27,4.63738369038598e-26
"ENSMFAG00000045030","PRMT8","protein_coding",3584.27296914217,-0.12182308144958,0.0753014032235792,146.711228262269,4.2302269970119e-27,4.6620418548552e-26
"ENSMFAG00000030448","BEND6","protein_coding",5450.96496091772,0.248056288897995,0.127753904348078,146.700049316897,4.25281933836921e-27,4.68472747797413e-26
"ENSMFAG00000002088","ELMO1","protein_coding",24647.1559705121,-0.00259683188846459,0.0618358497210452,146.674029145654,4.30587343693461e-27,4.74093124856637e-26
"ENSMFAG00000043793","TMEM169","protein_coding",1608.42840643889,-0.00770053733641512,0.0689966172265965,146.651383022568,4.35258599865428e-27,4.79010301578316e-26
"ENSMFAG00000040265","TSPAN17","protein_coding",4335.44270715666,-0.0828702895943773,0.0954347689711136,146.624401039462,4.40890379782323e-27,4.84979417760555e-26
"ENSMFAG00000003522","WDFY4","protein_coding",922.183942577632,-0.0637245378767956,0.135445460681804,146.563944408408,4.53774893126202e-27,4.98917155114393e-26
"ENSMFAG00000046411","TNFAIP8L3","protein_coding",1908.41007809714,-0.268565587913643,0.135499702416891,146.55753417625,4.5516291493289e-27,5.00207535011741e-26
"ENSMFAG00000033328","ENSMFAG00000033328","protein_coding",130.905293014328,-0.520111559793136,0.1519565578365,146.524842450088,4.62307997526767e-27,5.07820522142044e-26
"ENSMFAG00000033968","HPCAL4","protein_coding",73997.5198319524,-0.0186029824375663,0.122853166027811,146.494380998065,4.69066471155999e-27,5.15001874754852e-26
"ENSMFAG00000035940","THAP10","protein_coding",820.623433403088,0.211347508098474,0.0743803176792504,146.443073949731,4.80673891447842e-27,5.27497768643913e-26
"ENSMFAG00000042955","TM4SF18","protein_coding",312.203370954161,-0.00954879668913896,0.112884900716576,146.395993744468,4.91577417675569e-27,5.39209813436234e-26
"ENSMFAG00000032434","CDH1","protein_coding",163.942806778636,-0.409346306456829,0.337350813242694,146.354194666152,5.01464813917048e-27,5.49796784468922e-26
"ENSMFAG00000005433","ENSMFAG00000005433","protein_coding",474.713625510748,-0.0190814650466315,0.117546924199713,146.331432738526,5.06932374485985e-27,5.55530259705614e-26
"ENSMFAG00000003529","RAB19","protein_coding",54.6277096698287,-1.00912849903797,0.253007889769958,146.325389742508,5.08393921369469e-27,5.56870355843713e-26
"ENSMFAG00000031319","ENSMFAG00000031319","protein_coding",187.930927365257,0.0836097221585264,0.0843186856201255,146.282885002562,5.18793695130258e-27,5.67995105635104e-26
"ENSMFAG00000041182","HPN","protein_coding",595.64468533312,0.37462693447956,0.19838729047451,146.213129109782,5.36323828925159e-27,5.86912347685408e-26
"ENSMFAG00000034661","TTC9","protein_coding",8997.29069710783,-0.0231218425115361,0.0410930629410227,146.202743043166,5.3898406820129e-27,5.89546989929878e-26
"ENSMFAG00000035364","TSNAXIP1","protein_coding",229.545351430144,-0.447770085406927,0.157386261622579,146.145471394538,5.53891965326535e-27,6.05569514668856e-26
"ENSMFAG00000035898","ENSMFAG00000035898","protein_coding",104.800770997975,-0.950884621122834,0.211929873145327,146.139072251328,5.55583056962048e-27,6.07133878312952e-26
"ENSMFAG00000030983","VAV3","protein_coding",2991.26379062013,0.833985051066907,0.184201817899855,145.946897521575,6.08845316927664e-27,6.6502668957113e-26
"ENSMFAG00000005835","ENSMFAG00000005835","miRNA",27.6310462032006,-0.575784208036063,0.275987729002441,145.793813988295,6.54901146966799e-27,7.14997597561178e-26
"ENSMFAG00000038864","INSRR","protein_coding",10.7354181417873,-0.060461132984651,0.577500486480362,145.772624667955,6.61544573803745e-27,7.21912836829521e-26
"ENSMFAG00000032045","PHF24","protein_coding",23568.3733180614,0.0670743267055679,0.10478908720189,145.73925540164,6.72143544105068e-27,7.33136092917968e-26
"ENSMFAG00000046327","TXNIP","protein_coding",6261.62265808402,0.00251033278211354,0.127898980291017,145.716519534201,6.79462094401271e-27,7.4077243572318e-26
"ENSMFAG00000043164","MYO16","protein_coding",6540.46320245684,-0.341929697601295,0.137857712471175,145.674736341307,6.93120145580597e-27,7.55309954065433e-26
"ENSMFAG00000001410","GABRR1","protein_coding",2.98945976509126,-1.36140141675741,0.923723214714615,145.658731653779,6.98424114494527e-27,7.60734501179823e-26
"ENSMFAG00000033231","NMB","protein_coding",161.653743850085,-0.0220707259184831,0.1526080371174,145.641706898442,7.04110660714922e-27,7.66570500473162e-26
"ENSMFAG00000041970","ENSMFAG00000041970","protein_coding",479.214077833892,-0.0243146162571003,0.0962367701928039,145.338264149782,8.1359235997133e-27,8.85350902541563e-26
"ENSMFAG00000030098","GPR146","protein_coding",902.080689453794,0.121797693375013,0.090838698452543,145.321471903401,8.20125063160178e-27,8.92043722544993e-26
"ENSMFAG00000000660","TIAM2","protein_coding",4302.31995567241,-0.118667417176609,0.0822092435500596,145.300284632896,8.28442409139615e-27,9.00670542760315e-26
"ENSMFAG00000045050","TBC1D10C","protein_coding",72.0621854481157,0.0582658289502104,0.165673855266939,145.229329137046,8.56915646027939e-27,9.31192311945871e-26
"ENSMFAG00000041821","ENSMFAG00000041821","protein_coding",1156.29687075773,0.177626282351791,0.0545526097929058,145.1881049641,8.73905193736614e-27,9.49212387107492e-26
"ENSMFAG00000033307","DDIT4","protein_coding",5520.37572908525,0.219302504553288,0.0741627459906485,145.170776537685,8.81146785492224e-27,9.56632650177714e-26
"ENSMFAG00000037315","ARHGAP6","protein_coding",2236.59987601901,-0.202499111273983,0.246154064466905,145.126948707842,8.99731302713408e-27,9.76354931330537e-26
"ENSMFAG00000037135","GREB1L","protein_coding",3269.54179964511,0.13012484115518,0.0905107929577757,145.098753094662,9.11893748754028e-27,9.89093121905171e-26
"ENSMFAG00000047140","ENSMFAG00000047140","lincRNA",10.1504311804043,-0.030019434876547,0.468701463637999,145.019801783569,9.46831347384826e-27,1.02651125305926e-25
"ENSMFAG00000043019","ATP11C","protein_coding",763.140516565904,0.124949258733902,0.218683755217307,144.995519519434,9.57843373806986e-27,1.03796766160199e-25
"ENSMFAG00000036897","TMEM182","protein_coding",118.570007045894,0.0518138959768186,0.129333223778185,144.984718810515,9.62782539416049e-27,1.04283562799981e-25
"ENSMFAG00000030547","PSRC1","protein_coding",2548.59387576895,0.0268319175744117,0.132241621045413,144.86346905351,1.02000766702419e-26,1.10430621249844e-25
"ENSMFAG00000040369","SYNE4","protein_coding",16.712641567061,0.403756001218342,0.340257104824186,144.84181580856,1.03057916434555e-26,1.11523388141679e-25
"ENSMFAG00000030801","ENSMFAG00000030801","protein_coding",609.569385354502,-0.613014222947805,0.165756197062759,144.82524915841,1.03874116352323e-26,1.12354520566344e-25
"ENSMFAG00000001624","PGPEP1L","protein_coding",26.1679839399786,-0.254350664230243,0.211283743906435,144.811481991257,1.04557304542573e-26,1.13041078419035e-25
"ENSMFAG00000028677","ENSMFAG00000028677","protein_coding",19.7209230863627,-0.0318037433882076,0.555199600253623,144.775451369192,1.0636663305131e-26,1.14943951631317e-25
"ENSMFAG00000028076","PDP2","protein_coding",2171.73482639631,0.124248082994064,0.0512595257558142,144.724685967492,1.08969109631014e-26,1.17701773000055e-25
"ENSMFAG00000000750","TREML1","protein_coding",351.566734177559,-0.072254789331889,0.141392996265016,144.710998335609,1.09681629508624e-26,1.1841657094242e-25
"ENSMFAG00000035734","NPC2","protein_coding",1201.9482872418,-0.0703514809727632,0.141977172666009,144.679357529476,1.11346586201451e-26,1.20158520012305e-25
"ENSMFAG00000025612","NEUROD6","protein_coding",3024.50944950758,-0.724796818465575,0.210344969985538,144.637377453944,1.13594648147249e-26,1.22527819506401e-25
"ENSMFAG00000047114","ENSMFAG00000047114","lincRNA",16.2774950102384,-1.36281246563968,0.405415871273505,144.63144436357,1.13916006289202e-26,1.22817668333335e-25
"ENSMFAG00000039832","CASR","protein_coding",72.9775564121392,-0.352259483888226,0.351564806429309,144.606129745754,1.15297378349963e-26,1.24249567403372e-25
"ENSMFAG00000033581","GPR12","protein_coding",1011.65081436922,-0.263392497971489,0.149684262279579,144.518459975035,1.20212013047304e-26,1.29485986907047e-25
"ENSMFAG00000039321","ADPRH","protein_coding",652.030489695362,0.124380569660704,0.0690810119208947,144.504523803213,1.21012310897763e-26,1.30287873814292e-25
"ENSMFAG00000039366","FAM89A","protein_coding",1125.85299284669,-0.012091026040605,0.101457666995734,144.477411704495,1.22584534718248e-26,1.31919731527281e-25
"ENSMFAG00000041482","DBH","protein_coding",207.075219436486,0.370716315310179,0.289976698982575,144.454752711846,1.23914171246231e-26,1.33289143814929e-25
"ENSMFAG00000041745","BRI3BP","protein_coding",6445.95401714495,0.0260730060584439,0.061021136724871,144.434624980636,1.25107354413504e-26,1.34510584600067e-25
"ENSMFAG00000000727","ASB13","protein_coding",3862.73676698301,0.445149375840955,0.103093981577886,144.360964239331,1.29572733368809e-26,1.39247417882436e-25
"ENSMFAG00000039415","ZNF540","protein_coding",5239.12771379714,-0.175491915477154,0.111387798099781,144.319857960021,1.32133509455897e-26,1.419340197567e-25
"ENSMFAG00000038431","SEPT4","protein_coding",15988.4282247674,0.318415770048314,0.167112468302502,144.26817971778,1.35424756682871e-26,1.45402438940086e-25
"ENSMFAG00000001314","MBLAC2","protein_coding",2732.98738120897,0.003662940123901,0.0777149348483338,144.262691423911,1.3577906795413e-26,1.45715797352245e-25
"ENSMFAG00000040973","HACD1","protein_coding",239.785404958081,-0.389123828316352,0.128279522604948,144.257975094199,1.36084282993233e-26,1.45976202598397e-25
"ENSMFAG00000009495","ADAMTS15","protein_coding",1598.22027809507,0.0130311408092067,0.138073721303752,144.256851952185,1.36157067611099e-26,1.45987157372912e-25
"ENSMFAG00000043296","LCT","protein_coding",21.2887916935317,-0.970168003948327,0.348991646374437,144.128278376738,1.44751604550606e-26,1.55130899667901e-25
"ENSMFAG00000003044","CDH23","protein_coding",808.03227012493,0.0844265604515843,0.246409461026649,144.047394265655,1.50433984402186e-26,1.61146707533857e-25
"ENSMFAG00000046275","ANKRD66","protein_coding",13.378130096563,-1.14798406783881,0.928942132641359,144.014830352957,1.52784159063277e-26,1.63589133322869e-25
"ENSMFAG00000041762","ARPP21","protein_coding",28404.13780149,0.0725827797686829,0.100622874432027,143.938303705783,1.58452611041798e-26,1.69580636156706e-25
"ENSMFAG00000034232","CELSR1","protein_coding",747.568951609716,-0.459886787213947,0.179276738944021,143.898289455575,1.61499713176453e-26,1.72762485470877e-25
"ENSMFAG00000039493","CCDC78","protein_coding",1160.51622784497,0.0614077132386286,0.170506792042237,143.889054945332,1.62211200243915e-26,1.73444065668688e-25
"ENSMFAG00000031559","IP6K2","protein_coding",5614.27287871123,0.102047936382418,0.0330152157576599,143.81937912159,1.67681429198591e-26,1.79210967688151e-25
"ENSMFAG00000043548","AVPI1","protein_coding",3420.86339538403,0.184609124454186,0.0579241617059958,143.671484479617,1.79911189656476e-26,1.92193588181101e-25
"ENSMFAG00000007891","RF01876","misc_RNA",2204.52382165935,0.192284476038455,0.135430520045251,143.666920414232,1.80302457963762e-26,1.92523416327347e-25
"ENSMFAG00000010945","ENSMFAG00000010945","protein_coding",55.618074619539,-0.644362703731093,0.173872637253074,143.661394799352,1.80777296069127e-26,1.92942136074511e-25
"ENSMFAG00000041780","KRT32","protein_coding",15.3035081713915,-1.01442798831997,0.285348423066209,143.625258927045,1.83913553003516e-26,1.96199684733655e-25
"ENSMFAG00000031690","NGEF","protein_coding",48476.1017977711,0.224249037671527,0.125438081140763,143.513199134873,1.93989242205128e-26,2.06853885278238e-25
"ENSMFAG00000024130","DCAF12L2","protein_coding",1237.22534889791,-0.596698212755394,0.208444708332739,143.501041574663,1.9511501210614e-26,2.07959266671921e-25
"ENSMFAG00000039268","CPNE5","protein_coding",21261.1864147219,-0.219548616252689,0.115037408442196,143.471638305656,1.97864767356378e-26,2.10793739141171e-25
"ENSMFAG00000034599","MBNL3","protein_coding",239.263785614926,-0.0722882183608063,0.142865341982357,143.458378802031,1.99117415016844e-26,2.12031419888544e-25
"ENSMFAG00000044186","CTNND2","protein_coding",58100.0092410565,-0.00550706078616436,0.0480319772419603,143.404315848583,2.04307391903701e-26,2.17458748198232e-25
"ENSMFAG00000010807","PHLPP1","protein_coding",16769.0773403196,0.246540033509675,0.0849641071272642,143.306042435738,2.14090154916212e-26,2.27767323499779e-25
"ENSMFAG00000034429","CSF1R","protein_coding",10906.6375216727,-0.000833542317757132,0.111943827438768,143.302220562878,2.14479922556587e-26,2.28034800709438e-25
"ENSMFAG00000001332","PLAC8","protein_coding",130.965584939722,-0.0294239149522765,0.153687786099915,143.301660997988,2.14537048372216e-26,2.28034800709438e-25
"ENSMFAG00000032968","RDM1","protein_coding",58.4838899212849,-0.14672254892613,0.349371395674653,143.255734468005,2.19277883098586e-26,2.32967772794769e-25
"ENSMFAG00000034619","C9orf135","protein_coding",20.5527389268566,0.350262022577007,0.432558329814325,143.248611135046,2.20022519730828e-26,2.33652499218932e-25
"ENSMFAG00000046348","CNTNAP2","protein_coding",26076.4441470614,-0.036411142963772,0.0664761407907673,143.14344044402,2.31315204015151e-26,2.45532985663217e-25
"ENSMFAG00000006033","RHOG","protein_coding",1794.00960098103,0.177948575635786,0.158864540547955,143.112154904895,2.34784936600405e-26,2.49102653743704e-25
"ENSMFAG00000041933","PPAT","protein_coding",1386.40523038537,-0.0147204268919469,0.0764212542971383,143.040513129152,2.42927557800372e-26,2.57624675047294e-25
"ENSMFAG00000037823","TTC39A","protein_coding",502.026957520609,0.079729714441563,0.164686894683832,142.879338361045,2.62292699694786e-26,2.78035028467926e-25
"ENSMFAG00000003933","KRT20","protein_coding",55.3607392141299,-0.428057281728157,0.285636534840772,142.868435232189,2.63657085159961e-26,2.79354380284607e-25
"ENSMFAG00000042534","TMEM206","protein_coding",1702.6165209315,-0.335997899749288,0.10447843003814,142.853691652774,2.65513339141345e-26,2.81193450545016e-25
"ENSMFAG00000036810","ENSMFAG00000036810","protein_coding",578.381088792541,0.104951070662231,0.085457707361182,142.77076708461,2.76199689565714e-26,2.9237817410425e-25
"ENSMFAG00000036573","KLHL38","protein_coding",197.649234527372,0.873342764923725,0.178936251676736,142.753681386744,2.78454334443815e-26,2.94631205301979e-25
"ENSMFAG00000009943","ATP12A","protein_coding",22.7395737715874,0.524501025007977,0.548665805214763,142.736015148415,2.80804928955703e-26,2.96983671689279e-25
"ENSMFAG00000002281","DDO","protein_coding",431.203848898686,-0.0358450280072227,0.07558192394121,142.721178895837,2.82794288699998e-26,2.98952131837774e-25
"ENSMFAG00000003697","SNORC","protein_coding",662.045847372039,0.529972525032152,0.186022890743412,142.698619816415,2.85846205347552e-26,3.02041567797271e-25
"ENSMFAG00000038855","SLC12A4","protein_coding",6036.37065579219,0.131566568592609,0.11301581902835,142.691503009549,2.8681581866153e-26,3.02928921013679e-25
"ENSMFAG00000043873","IQSEC1","protein_coding",90012.755826148,0.0675252393484747,0.0776528632293036,142.649427002042,2.9261589827533e-26,3.08915001025418e-25
"ENSMFAG00000046862","ENSMFAG00000046862","lincRNA",42.891951496062,0.506011593630659,0.237482184973185,142.618123839645,2.97006868678269e-26,3.13408740530651e-25
"ENSMFAG00000037729","LGR5","protein_coding",173.860088666394,-0.242661200035245,0.139652853234425,142.575435439279,3.03101182877789e-26,3.19695013459389e-25
"ENSMFAG00000042075","ZBTB7B","protein_coding",2353.20718957033,0.250586687422215,0.10096279480552,142.492146442939,3.15353824484994e-26,3.32468146365088e-25
"ENSMFAG00000038411","AASS","protein_coding",1397.81216088357,0.0817862831092451,0.082601237006623,142.487577924019,3.16040038724342e-26,3.33041108558158e-25
"ENSMFAG00000022397","FER1L6","protein_coding",279.351770952334,-0.165917192400804,0.258607800730386,142.473668184961,3.18138551775766e-26,3.35101153565707e-25
"ENSMFAG00000039149","RCOR2","protein_coding",4257.70774288908,0.0902529286557238,0.107633592827129,142.448632678227,3.21950715291313e-26,3.38963544154406e-25
"ENSMFAG00000032643","UNC5CL","protein_coding",28.185863342216,1.2678899347875,0.35678789449183,142.423487032897,3.25825597965249e-26,3.42888454042725e-25
"ENSMFAG00000046138","ENSMFAG00000046138","protein_coding",311.293024092539,-0.190432302802034,0.106077986527125,142.38237093507,3.32262140766765e-26,3.49504418675807e-25
"ENSMFAG00000041064","SERPINE1","protein_coding",91.7823542940069,0.525606391462966,0.240819307978848,142.35964239321,3.35874563855067e-26,3.53145085592725e-25
"ENSMFAG00000000243","CTF1","protein_coding",376.998594169772,0.100537357626438,0.127548003061614,142.306970474297,3.4439769834634e-26,3.61943364870201e-25
"ENSMFAG00000037099","ATP8A2","protein_coding",18196.3390391781,0.071319350593739,0.0509346923568577,142.29041516549,3.47120987918738e-26,3.64641142239175e-25
"ENSMFAG00000003357","CAPG","protein_coding",558.06323904939,0.0267773303013658,0.120494886626075,142.283850573065,3.48206788534483e-26,3.65617127961207e-25
"ENSMFAG00000042033","TCP11L2","protein_coding",1892.19777948399,0.242683399909247,0.150239138164964,142.234265301001,3.56518708115025e-26,3.74176247369844e-25
"ENSMFAG00000032923","PDE7B","protein_coding",6416.98770628053,0.792834329219328,0.179238823657509,142.183807377234,3.6518046210292e-26,3.83094665527124e-25
"ENSMFAG00000038856","ZNF397","protein_coding",1542.20332735456,0.0257413485868004,0.0573985340514584,142.146296954475,3.71755596102682e-26,3.89817070232435e-25
"ENSMFAG00000030153","ACTL6A","protein_coding",305.441882680817,0.0105393286516268,0.100531246183449,142.137721796337,3.73275256768765e-26,3.91234726669903e-25
"ENSMFAG00000013698","TFCP2L1","protein_coding",159.632455586936,0.629365846535582,0.263337333256781,142.047067914868,3.89725304608008e-26,4.08292819120316e-25
"ENSMFAG00000000719","ITK","protein_coding",75.6902198845485,0.327022853990004,0.251947612058297,142.036530944972,3.91683737491887e-26,4.10160380584525e-25
"ENSMFAG00000003907","B4GALT4","protein_coding",1213.4044777557,-0.102979573558564,0.0926305711323976,142.020313382229,3.94717215403192e-26,4.13151518733596e-25
"ENSMFAG00000000960","MAGI2","protein_coding",21495.8194434931,-0.0168304703745212,0.0329993625070313,141.991809414991,4.00105853947309e-26,4.18604021454918e-25
"ENSMFAG00000034199","C12orf74","protein_coding",25.7776613405731,-0.543310491700936,0.316295137210249,141.875387039849,4.22889414124835e-26,4.42242623081422e-25
"ENSMFAG00000030292","PTAFR","protein_coding",231.931579529349,0.014431454532729,0.134252342125888,141.763218708504,4.46065804772016e-26,4.66270667165588e-25
"ENSMFAG00000044211","GLS","protein_coding",40326.9118317278,0.0190962862657055,0.080115752384254,141.727297342799,4.53752985034506e-26,4.74093636087776e-25
"ENSMFAG00000001632","PALLD","protein_coding",2375.68983582918,0.0762231830255381,0.0823585470870299,141.704509793557,4.58698005744469e-26,4.79045800001084e-25
"ENSMFAG00000020410","ENSMFAG00000020410","miRNA",41.8432852593098,-0.116596963704461,0.188572010428444,141.585893962301,4.85321352402854e-26,5.06623376864026e-25
"ENSMFAG00000034485","CD9","protein_coding",2542.57124946438,0.0731507793084911,0.219904556208714,141.56261969283,4.90723728243672e-26,5.12033779233145e-25
"ENSMFAG00000037981","ENSMFAG00000037981","protein_coding",147.626300801943,0.274733502024582,0.131751602635494,141.553210078542,4.92924889434057e-26,5.14100607750826e-25
"ENSMFAG00000031718","CTSC","protein_coding",793.732901289088,0.108117667600425,0.102755528802891,141.54582219374,4.946600256703e-26,5.15679761345566e-25
"ENSMFAG00000034309","ASPHD2","protein_coding",6231.66016112595,0.381630505824752,0.0833874545577843,141.478405221297,5.10778398045682e-26,5.3224523469423e-25
"ENSMFAG00000042458","FAM163B","protein_coding",31874.2381822194,0.072094134315832,0.185760001686028,141.440103386424,5.20168478947964e-26,5.41787981354238e-25
"ENSMFAG00000036300","ENSMFAG00000036300","protein_coding",54.541425967731,-1.33164574801033,0.295081549282774,141.437301907832,5.20862021301054e-26,5.42268265014498e-25
"ENSMFAG00000039831","KIF15","protein_coding",178.874624882043,-0.317127287468126,0.114368390986183,141.381924511465,5.34762659554421e-26,5.56491864855673e-25
"ENSMFAG00000035256","KLHDC2","protein_coding",8017.05164069617,0.17307902861213,0.0437969892746174,141.361295959,5.40035005070915e-26,5.61727895822984e-25
"ENSMFAG00000041223","SIK3","protein_coding",29416.2610364127,-0.0498952711693465,0.0662260716150101,141.339782678303,5.45588812601506e-26,5.67251897807742e-25
"ENSMFAG00000032519","CHP1","protein_coding",24621.783653135,0.0628846846308691,0.0781153719055399,141.31366430863,5.52408218708256e-26,5.74086242792085e-25
"ENSMFAG00000041402","SNCA","protein_coding",17328.437165859,-0.177435710838448,0.142734710802543,141.28298689626,5.60526822223486e-26,5.82264082337318e-25
"ENSMFAG00000047069","ENSMFAG00000047069","lincRNA",42.022918086562,-0.367945289124905,0.36350242269512,141.199269440865,5.8329394956686e-26,6.05644465391384e-25
"ENSMFAG00000032198","RMND5A","protein_coding",18623.3899159471,0.223837263783055,0.0561079275167584,141.161648497444,5.93823750226481e-26,6.16303466037991e-25
"ENSMFAG00000043691","MSC","protein_coding",290.199997236905,-0.417753615464829,0.222976124428272,141.15375900837,5.96055934470668e-26,6.18345087022461e-25
"ENSMFAG00000033930","TLE2","protein_coding",6769.97638834837,0.176981549335546,0.121970585963666,141.125794926642,6.04035593957674e-26,6.2634464189451e-25
"ENSMFAG00000045536","ENSMFAG00000045536","protein_coding",529.787896013029,-0.0370643741691871,0.059915144692066,141.11358127858,6.07554214952576e-26,6.2971334469385e-25
"ENSMFAG00000030170","ENSMFAG00000030170","protein_coding",3923.49527298936,0.0194811458198516,0.0801031329866589,141.047313271725,6.27005425040438e-26,6.49585416146468e-25
"ENSMFAG00000037953","ZG16B","protein_coding",207.980594671815,0.411552025261163,0.132251718541985,140.965457753697,6.51893095257383e-26,6.75069587458944e-25
"ENSMFAG00000001328","ST8SIA2","protein_coding",299.101264100824,-0.709081134226778,0.274494798985665,140.963018391181,6.52649724436712e-26,6.75553270666944e-25
"ENSMFAG00000040627","LCP2","protein_coding",523.284032236383,0.14683130262266,0.107127993703944,140.951669212005,6.56181510775236e-26,6.78907797245988e-25
"ENSMFAG00000034637","ENSMFAG00000034637","protein_coding",1551.23198266079,0.685408981733488,0.161399719111197,140.938296499754,6.60367523241747e-26,6.82935934607855e-25
"ENSMFAG00000032522","RUNX1T1","protein_coding",9303.13235658357,-0.464824920776283,0.0681637714712689,140.92297435139,6.65196572945611e-26,6.87625221240321e-25
"ENSMFAG00000001084","NECTIN3","protein_coding",6110.19719492794,-0.293854737599772,0.125008229096226,140.89167721092,6.7517035573394e-26,6.97626198832089e-25
"ENSMFAG00000041690","GPR150","protein_coding",616.946279864395,-0.481451866920767,0.193859436757867,140.866808379317,6.8320199738368e-26,7.05612474588695e-25
"ENSMFAG00000040644","ENSMFAG00000040644","protein_coding",273.364650099088,-0.128334433257098,0.173004868430224,140.734588805578,7.27534422594586e-26,7.51066620068774e-25
"ENSMFAG00000039075","GRM1","protein_coding",9410.96031776452,-0.0271465044993499,0.112695189492324,140.725957187342,7.30526543584098e-26,7.53821972063715e-25
"ENSMFAG00000040084","ENSMFAG00000040084","protein_coding",558.826067586026,-0.0180902395944647,0.151194414407942,140.716897855665,7.33680156206171e-26,7.56741455545808e-25
"ENSMFAG00000002291","ARC","protein_coding",12338.4988667803,0.593593916543197,0.140833547742443,140.705926711498,7.37517501316746e-26,7.60363271021697e-25
"ENSMFAG00000038140","ABT1","protein_coding",3401.36123530313,0.311700674166498,0.0561918029103339,140.635835215935,7.62511007667401e-26,7.85783759712373e-25
"ENSMFAG00000045715","C8orf34","protein_coding",1731.860466685,-0.239319587692025,0.0898618646637464,140.623064931145,7.67155004443286e-26,7.90220459543767e-25
"ENSMFAG00000037371","ATP7A","protein_coding",1161.50825906083,-0.0628605529601194,0.0801436932186942,140.581831312955,7.82343702875527e-26,8.0551019116456e-25
"ENSMFAG00000040853","SUMF1","protein_coding",1877.78915706663,-0.11431136110298,0.0491317767980478,140.512935736304,8.08395314832982e-26,8.31966082504115e-25
"ENSMFAG00000000466","PRKCD","protein_coding",3209.5737536704,-0.490402353462634,0.250358792024516,140.493576198844,8.15870556800539e-26,8.39289063523518e-25
"ENSMFAG00000037097","ENSMFAG00000037097","protein_coding",90869.8609247926,-0.117819091194966,0.0595462462268365,140.455221440949,8.30884958311785e-26,8.54357733026543e-25
"ENSMFAG00000041052","ENSMFAG00000041052","protein_coding",3001.01322382881,-0.10971590758469,0.090577974226296,140.419629164771,8.45064829118735e-26,8.68555397716705e-25
"ENSMFAG00000031779","TF","protein_coding",28620.172860475,0.179904673307069,0.177535666911002,140.398992293574,8.53396989203709e-26,8.76732943862251e-25
"ENSMFAG00000041232","AGTRAP","protein_coding",1339.10666837711,0.133196914564502,0.0835670457722218,140.32241011709,8.85041089432555e-26,9.08842150420376e-25
"ENSMFAG00000044291","SLC11A1","protein_coding",822.673844454778,0.0816397231546046,0.12416345498287,140.255585290696,9.13609802920675e-26,9.37417180125951e-25
"ENSMFAG00000036929","LRP1B","protein_coding",28049.9054747354,-0.434239569369983,0.0843804557516638,140.255443551944,9.13671367539503e-26,9.37417180125951e-25
"ENSMFAG00000043608","RHOBTB3","protein_coding",13071.5258897288,0.182366354408775,0.0655498029837368,140.249904993931,9.16080304165553e-26,9.39475585779627e-25
"ENSMFAG00000036125","ENSMFAG00000036125","protein_coding",7.15567707285745,-0.379973974564773,0.368115215538264,140.223519072632,9.27644003601437e-26,9.50916618981772e-25
"ENSMFAG00000035505","HK2","protein_coding",657.473581028616,0.0804690198912948,0.127103763883681,140.219383646883,9.29469539517991e-26,9.52369513680028e-25
"ENSMFAG00000045853","ANXA5","protein_coding",7255.33096319835,0.144954304672217,0.0852659659742491,140.175151105557,9.49221457001651e-26,9.72181115597258e-25
"ENSMFAG00000043940","IKZF3","protein_coding",341.298678431573,0.476200758124325,0.184866567118685,140.172828723263,9.50270022010664e-26,9.72827989623993e-25
"ENSMFAG00000003211","ENSMFAG00000003211","protein_coding",87.6030466883542,-0.374104137127358,0.139037432869321,140.112862215251,9.77749610472959e-26,1.00052088429582e-24
"ENSMFAG00000040520","PTGER3","protein_coding",749.863588602872,0.358627430923486,0.24819194184455,140.071158134385,9.97327222253295e-26,1.02010703298517e-24
"ENSMFAG00000031599","KCTD16","protein_coding",7572.39227929395,0.121776079001946,0.064316402261574,140.060473705721,1.00240565378811e-25,1.02485216075944e-24
"ENSMFAG00000030556","DZIP1","protein_coding",11386.0484240285,-0.189203418630027,0.0538280905800854,140.056729591289,1.00419138162655e-25,1.02622817015896e-24
