sample_id,disease_group,fluid,rank,region_id,region_key,network_id,exact_local_score,group_local_score,top50_corr_component,top100_corr_component,resolution_tier,resolution_group,resolution_group_members,resolution_reasons,group_plausibility_tier,group_calibration_flags,manual_review_recommended,score,confidence
GLI_CSF1,glioma,CSF,1,Ia,Operculum/Insula::Ia,Operculum/Insula,0.6576424103054346,0.4172908314413124,0.5271646318478237,0.4763261603013225,low_resolution,Operculum/Insula::Ia + Iapm,Ia | Iapm,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.6576424103054346,0.049550891863642116
GLI_CSF1,glioma,CSF,2,Ial,Operculum/Insula::Ial,Operculum/Insula,0.6531897079060249,0.42636665110277827,0.5280334554665317,0.4755418311212381,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.6531897079060249,0.04933074697211753
GLI_CSF1,glioma,CSF,3,Pi,Operculum/Insula::Pi,Operculum/Insula,0.6496932461283421,0.4234091731905578,0.5298800196892842,0.474456843757641,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.6496932461283421,0.04915856508996362
GLI_CSF1,glioma,CSF,4,Iapm,Operculum/Insula::Iapm,Operculum/Insula,0.5932911565179392,0.42023240008596874,0.5286302043765692,0.46945929492290456,low_resolution,Operculum/Insula::Ia + Iapm,Ia | Iapm,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5932911565179392,0.04646266124696359
GLI_CSF1,glioma,CSF,5,V2,Occipital/Temporal::V2,Occipital/Temporal,0.5814541877412763,0.4264329567416764,0.5203872281792266,0.47162582177456186,low_resolution,Occipital/Temporal::V1 + V2 + V3v,V1 | V2 | V3v,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5814541877412763,0.045915926401892244
GLI_CSF1,glioma,CSF,6,V1,Occipital/Temporal::V1,Occipital/Temporal,0.5778638997515501,0.4243193637268296,0.5206231162650039,0.4711806113225128,low_resolution,Occipital/Temporal::V1 + V2 + V3v,V1 | V2 | V3v,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5778638997515501,0.045751370580950794
GLI_CSF1,glioma,CSF,7,G,Operculum/Insula::G,Operculum/Insula,0.5534066366946778,0.4274529282600341,0.5152431809409406,0.4709627421169675,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5534066366946778,0.044645989670091646
GLI_CSF1,glioma,CSF,8,V4v,Occipital/Temporal::V4v,Occipital/Temporal,0.5290082290681626,0.423953009106716,0.5119524881750736,0.4699088747238672,low_resolution,Occipital/Temporal::V4 + V4v,V4 | V4v,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5290082290681626,0.043569879682204896
GLI_CSF1,glioma,CSF,9,Iapl,Operculum/Insula::Iapl,Operculum/Insula,0.5263466371638941,0.41826548722669055,0.5161209472411571,0.46796984283797693,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5263466371638941,0.04345406863241686
GLI_CSF1,glioma,CSF,10,amy,Subcortical::amy,Subcortical,0.5231168743890104,0.4022954658227307,0.5280604712825482,0.4628444974481892,low_resolution,amy,amy,nearest_centroid_corr>=0.95,not_calibrated,,True,0.5231168743890104,0.04331394869800825
GLI_CSF1,glioma,CSF,11,PrCo,Operculum/Insula::PrCo,Operculum/Insula,0.5198448925955738,0.4251209582511966,0.5105441772844908,0.4695825399324386,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5198448925955738,0.04317245785043691
GLI_CSF1,glioma,CSF,12,Ri,Operculum/Insula::Ri,Operculum/Insula,0.5136249933712701,0.4202774146582029,0.5093237635958842,0.4694675864335255,low_resolution,Ri,Ri,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.5136249933712701,0.04290476289419598
GLI_CSF1,glioma,CSF,13,Ig,Operculum/Insula::Ig,Operculum/Insula,0.5039688212481468,0.42008481169848244,0.5131161913721947,0.4669978490666432,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5039688212481468,0.04249246095168776
GLI_CSF1,glioma,CSF,14,V3d,Occipital/Temporal::V3d,Occipital/Temporal,0.49901496114137145,0.4235193273585777,0.5120708723873769,0.4669358324926694,low_resolution,V3d,V3d,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.49901496114137145,0.042282479782632845
GLI_CSF1,glioma,CSF,15,V4,Occipital/Temporal::V4,Occipital/Temporal,0.4872489586874918,0.4185950944503765,0.5103730055436103,0.4664723104689138,low_resolution,Occipital/Temporal::V4 + V4v,V4 | V4v,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.4872489586874918,0.04178789934482431
GLI_CSF1,glioma,CSF,16,Pir,Subcortical::Pir,Subcortical,0.47233505146840793,0.4228785575118675,0.5222417327106612,0.46023589390442804,low_resolution,Pir,Pir,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.47233505146840793,0.041169302802715725
GLI_CSF1,glioma,CSF,17,Id,Operculum/Insula::Id,Operculum/Insula,0.47090204654517526,0.4149196834920082,0.5151125765622087,0.4629684061138972,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.47090204654517526,0.041110349239574934
GLI_CSF1,glioma,CSF,18,SII,Operculum/Insula::SII,Operculum/Insula,0.4696247184675285,0.42048644183174705,0.507549629419594,0.46589087282595676,low_resolution,Operculum/Insula::G + Ial + Iapl + Id + Ig + Pi + PrCo + SII,G | Ial | Iapl | Id | Ig | Pi | PrCo | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.4696247184675285,0.04105787135907956
GLI_CSF1,glioma,CSF,19,V3v,Occipital/Temporal::V3v,Occipital/Temporal,0.4605745211041318,0.4174789897656478,0.510979690978757,0.4636262326080992,low_resolution,Occipital/Temporal::V1 + V2 + V3v,V1 | V2 | V3v,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.4605745211041318,0.04068796590343709
GLI_CSF1,glioma,CSF,20,FST,Occipital/Temporal::FST,Occipital/Temporal,0.3407195647024174,0.41493353332864685,0.5009301888408618,0.45598522931020335,low_resolution,Occipital/Temporal::FST + MST,FST | MST,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.3407195647024174,0.03609222305448184
GLI_CSF1,glioma,CSF,21,MST,Occipital/Temporal::MST,Occipital/Temporal,0.3371241476116111,0.41509814111979626,0.5026879295730672,0.4549263767460156,low_resolution,Occipital/Temporal::FST + MST,FST | MST,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.3371241476116111,0.03596268946205289
GLI_CSF1,glioma,CSF,22,MT,Occipital/Temporal::MT,Occipital/Temporal,0.33515141979950597,0.42000678732040836,0.5024937547425707,0.4548122012761651,low_resolution,MT,MT,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.33515141979950597,0.03589181479555086
GLI_CSF1,glioma,CSF,23,PL,Subcortical::PL,Subcortical,0.06734533759724214,0.37689088140440324,0.48255605413281183,0.43672489107694884,low_resolution,PL,PL,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.06734533759724214,0.027459252736580873
GLI_CSF1,glioma,CSF,24,cla,Subcortical::cla,Subcortical,-1.034498352074058,0.32400221226518594,0.4390511952417905,0.34678604799241636,low_resolution,cla,cla,training_n<8,not_calibrated,,True,-1.034498352074058,0.00912355469651633
GLI_CSF1,glioma,CSF,25,GPeGPi,Subcortical::GPeGPi,Subcortical,-1.4796367834254447,0.2962373984181471,0.3967599267071187,0.3204089738146165,high_resolution,GPeGPi,GPeGPi,,not_calibrated,,False,-1.4796367834254447,0.005845786037160615
GLI_CSF1,glioma,CSF,26,thalamus,Subcortical::thalamus,Subcortical,-1.8366249600664506,0.3423846336838663,0.3770468341188541,0.29353293559433363,low_resolution,thalamus,thalamus,training_n<8,not_calibrated,,True,-1.8366249600664506,0.004090768662786534
GLI_CSF1,glioma,CSF,27,NARegion,Subcortical::NARegion,Subcortical,-2.0554745508137637,0.27582130367646324,0.3520812599879856,0.2822462084718966,low_resolution,NARegion,NARegion,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,-2.0554745508137637,0.0032866976233164986
GLI_CSF1,glioma,CSF,28,pu,Subcortical::pu,Subcortical,-2.335626810534249,0.2463403149571362,0.3452268511545116,0.2576835831429147,low_resolution,Subcortical::cd + pu,cd | pu,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-2.335626810534249,0.002483654437462584
GLI_CSF1,glioma,CSF,29,cd,Subcortical::cd,Subcortical,-2.5806309630922595,0.23771900616755404,0.326363372058133,0.2413874283166985,low_resolution,Subcortical::cd + pu,cd | pu,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-2.5806309630922595,0.0019439595272050516
GLI_CSF2,glioma,CSF,1,Ia,Operculum/Insula::Ia,Operculum/Insula,2.3269138359606054,0.3304550882043872,0.40354490504375135,0.23162063620993995,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,2.3269138359606054,0.11910711753161082
GLI_CSF2,glioma,CSF,2,Pi,Operculum/Insula::Pi,Operculum/Insula,2.184840783634707,0.3361606867347508,0.4102036907217083,0.2266097855965005,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,2.184840783634707,0.1033323180272887
GLI_CSF2,glioma,CSF,3,Ial,Operculum/Insula::Ial,Operculum/Insula,1.878577418776528,0.328654375347548,0.39931087989635156,0.22061526174900825,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.878577418776528,0.07607249889133019
GLI_CSF2,glioma,CSF,4,TG,Temporal::TG,Temporal,1.7446154551017776,0.32880480036611465,0.4221761534242411,0.21273224652913103,low_resolution,TG,TG,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,1.7446154551017776,0.06653478241040031
GLI_CSF2,glioma,CSF,5,Iapm,Operculum/Insula::Iapm,Operculum/Insula,1.6877029477740706,0.32418165904648694,0.3906249968122237,0.21724047800901705,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.6877029477740706,0.06285385988305618
GLI_CSF2,glioma,CSF,6,14c,Orbitomedial Prefrontal Cortex (OMPFC)::14c,Orbitomedial Prefrontal Cortex (OMPFC),1.188387312600525,0.32398179041558445,0.38394854440551224,0.2053570984694479,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.188387312600525,0.03814889192858097
GLI_CSF2,glioma,CSF,7,TF,Temporal::TF,Temporal,1.173855086052645,0.3191175489008985,0.42395147678496126,0.19735734180251016,low_resolution,TF,TF,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,1.173855086052645,0.037598512394547826
GLI_CSF2,glioma,CSF,8,13a,Orbitomedial Prefrontal Cortex (OMPFC)::13a,Orbitomedial Prefrontal Cortex (OMPFC),1.000222656463087,0.31540152842152225,0.3599395382821743,0.20497135935207425,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.000222656463087,0.031605528443954596
GLI_CSF2,glioma,CSF,9,25,Orbitomedial Prefrontal Cortex (OMPFC)::25,Orbitomedial Prefrontal Cortex (OMPFC),0.9517532675456999,0.30460664161120915,0.3681702167112092,0.20212722594135538,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.9517532675456999,0.030110160325270828
GLI_CSF2,glioma,CSF,10,Iapl,Operculum/Insula::Iapl,Operculum/Insula,0.8876395118170078,0.3189968447079114,0.37677421248765464,0.19879985377183523,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8876395118170078,0.028240268246756364
GLI_CSF2,glioma,CSF,11,RTM,Temporal::RTM,Temporal,0.8328426971067049,0.313599916052174,0.38397553359452546,0.19598502070299437,low_resolution,Temporal::RM + RT + RTM,RM | RT | RTM,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8328426971067049,0.026734425960042694
GLI_CSF2,glioma,CSF,12,TEav,Temporal::TEav,Temporal,0.8223932106765642,0.322375235687772,0.38836690031415977,0.1948735717992877,low_resolution,Temporal::IPa + PGa + TEO + TEad + TEav + TEm + TEpd + TEpv,IPa | PGa | TEO | TEad | TEav | TEm | TEpd | TEpv,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8223932106765642,0.026456519457622462
GLI_CSF2,glioma,CSF,13,32,Orbitomedial Prefrontal Cortex (OMPFC)::32,Orbitomedial Prefrontal Cortex (OMPFC),0.7372891117513954,0.32007341870152534,0.35530298781635006,0.19892712826617973,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.7372891117513954,0.024298108585686165
GLI_CSF2,glioma,CSF,14,Id,Operculum/Insula::Id,Operculum/Insula,0.6135183206431203,0.3113526015766325,0.3707132892734214,0.19273209324521573,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.6135183206431203,0.021469379704981185
GLI_CSF2,glioma,CSF,15,G,Operculum/Insula::G,Operculum/Insula,0.5786698364891657,0.3157333739688402,0.3669746719066762,0.19252586328889065,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.5786698364891657,0.020734090632119437
GLI_CSF2,glioma,CSF,16,36c,Temporal::36c,Temporal,0.5277029724323836,0.3041353211136953,0.4174594337661199,0.18157039424867152,low_resolution,36c,36c,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,0.5277029724323836,0.01970381697433256
GLI_CSF2,glioma,CSF,17,12o,Orbitomedial Prefrontal Cortex (OMPFC)::12o,Orbitomedial Prefrontal Cortex (OMPFC),0.17326819241438463,0.3162491324322416,0.3543320263113586,0.18425269266318045,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.17326819241438463,0.013823604361930366
GLI_CSF2,glioma,CSF,18,TEpv,Temporal::TEpv,Temporal,0.1608540705960031,0.31305046988727314,0.37281431094635886,0.18040645352621115,low_resolution,Temporal::IPa + PGa + TEO + TEad + TEav + TEm + TEpd + TEpv,IPa | PGa | TEO | TEad | TEav | TEm | TEpd | TEpv,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.1608540705960031,0.01365305724003749
GLI_CSF2,glioma,CSF,19,TFO,Temporal::TFO,Temporal,0.15129456612580647,0.3146875232648739,0.369539293536714,0.180778196586808,low_resolution,TFO,TFO,nearest_centroid_corr>=0.95,not_calibrated,,True,0.15129456612580647,0.013523162631555317
GLI_CSF2,glioma,CSF,20,RM,Temporal::RM,Temporal,0.05527039209370602,0.3071789141590666,0.3506464500911299,0.18184576737990044,low_resolution,Temporal::RM + RT + RTM,RM | RT | RTM,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.05527039209370602,0.012285009652405697
GLI_CSF2,glioma,CSF,21,PrCo,Operculum/Insula::PrCo,Operculum/Insula,-0.00365218568172139,0.3137530237406038,0.36131654013349096,0.1782617564687395,low_resolution,PrCo,PrCo,nearest_centroid_corr>=0.95,not_calibrated,,True,-0.00365218568172139,0.011582058432500437
GLI_CSF2,glioma,CSF,22,STG,Temporal::STG,Temporal,-0.035059635989442214,0.30897443071703773,0.3624951281192301,0.17720990372080803,low_resolution,Temporal::RTL + STG,RTL | STG,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.035059635989442214,0.011223948603133497
GLI_CSF2,glioma,CSF,23,11m,Orbitomedial Prefrontal Cortex (OMPFC)::11m,Orbitomedial Prefrontal Cortex (OMPFC),-0.04260284429899724,0.3148415669680097,0.34205491421024237,0.18090316696750433,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.04260284429899724,0.011139602540664444
GLI_CSF2,glioma,CSF,24,TAa,Temporal::TAa,Temporal,-0.0808770660023569,0.31245103546352876,0.3665738311333436,0.17522620865768881,low_resolution,TAa,TAa,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,-0.0808770660023569,0.010721299106234483
GLI_CSF2,glioma,CSF,25,13m,Orbitomedial Prefrontal Cortex (OMPFC)::13m,Orbitomedial Prefrontal Cortex (OMPFC),-0.08534751526059729,0.31426730049074386,0.3495857332220952,0.17834311233552538,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.08534751526059729,0.010673477055267064
GLI_CSF2,glioma,CSF,26,TEa,Temporal::TEa,Temporal,-0.11541352877189859,0.30460831429942714,0.34023045758059317,0.1793323378951976,low_resolution,Temporal::A1 + CL + CM + ML + TEa + TPO + Tpt,A1 | CL | CM | ML | TEa | TPO | Tpt,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.11541352877189859,0.010357344388477538
GLI_CSF2,glioma,CSF,27,TEad,Temporal::TEad,Temporal,-0.11927253251858572,0.30864749213792836,0.3638217705399691,0.17473868344833215,low_resolution,Temporal::IPa + PGa + TEO + TEad + TEav + TEm + TEpd + TEpv,IPa | PGa | TEO | TEad | TEav | TEm | TEpd | TEpv,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.11927253251858572,0.010317452378889575
GLI_CSF2,glioma,CSF,28,PGa,Temporal::PGa,Temporal,-0.17425272164019215,0.30498014387983813,0.3454061020605329,0.17679671320897924,low_resolution,Temporal::IPa + PGa + TEO + TEad + TEav + TEm + TEpd + TEpv,IPa | PGa | TEO | TEad | TEav | TEm | TEpd | TEpv,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.17425272164019215,0.009765508902729321
GLI_CSF2,glioma,CSF,29,14r,Orbitomedial Prefrontal Cortex (OMPFC)::14r,Orbitomedial Prefrontal Cortex (OMPFC),-0.1912006516305899,0.3110222309886901,0.34997181600136124,0.17548086348944877,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.1912006516305899,0.009601398336852073
GLI_CSF2,glioma,CSF,30,Ig,Operculum/Insula::Ig,Operculum/Insula,-0.21644492497464976,0.3042435361987324,0.3500831931543675,0.1747945877167765,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,-0.21644492497464976,0.009362051788229537
GLI_CSF3,glioma,CSF,1,Ial,Operculum/Insula::Ial,Operculum/Insula,2.0096154972361107,0.3015253110133401,0.36914791500420735,0.19249440069636692,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,2.0096154972361107,0.09310196145947103
GLI_CSF3,glioma,CSF,2,32,Orbitomedial Prefrontal Cortex (OMPFC)::32,Orbitomedial Prefrontal Cortex (OMPFC),1.8620262624717707,0.29303509623419427,0.3662680571704085,0.19047465706483682,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.8620262624717707,0.08032701719514712
GLI_CSF3,glioma,CSF,3,Ia,Operculum/Insula::Ia,Operculum/Insula,1.6277626453356773,0.2986019281129158,0.35575406972434587,0.19034885747759317,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.6277626453356773,0.0635509788575853
GLI_CSF3,glioma,CSF,4,Pi,Operculum/Insula::Pi,Operculum/Insula,1.6117815966528375,0.29974121297828327,0.36518981455183874,0.1850781887341923,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.6117815966528375,0.06254343977933782
GLI_CSF3,glioma,CSF,5,14c,Orbitomedial Prefrontal Cortex (OMPFC)::14c,Orbitomedial Prefrontal Cortex (OMPFC),1.4863556062304069,0.2924061663584745,0.3713872446650634,0.17888131157034537,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.4863556062304069,0.05517088460723057
GLI_CSF3,glioma,CSF,6,12o,Orbitomedial Prefrontal Cortex (OMPFC)::12o,Orbitomedial Prefrontal Cortex (OMPFC),1.1327288842315693,0.2903415391691333,0.36719400673322006,0.17263900488949874,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.1327288842315693,0.038737519998264296
GLI_CSF3,glioma,CSF,7,TG,Temporal::TG,Temporal,1.0936165816863195,0.2885882003638495,0.35859185563574003,0.17616653260926096,low_resolution,TG,TG,training_n<8;nearest_centroid_corr>=0.95,not_calibrated,,True,1.0936165816863195,0.037251653638468746
GLI_CSF3,glioma,CSF,8,Iapm,Operculum/Insula::Iapm,Operculum/Insula,1.080002583490505,0.2946898749113908,0.35199151885164043,0.17926336726940234,low_resolution,Operculum/Insula::Ia + Ial + Iapm + Pi,Ia | Ial | Iapm | Pi,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,1.080002583490505,0.03674794620883958
GLI_CSF3,glioma,CSF,9,11l,Orbitomedial Prefrontal Cortex (OMPFC)::11l,Orbitomedial Prefrontal Cortex (OMPFC),0.9503058198955525,0.2844115636274425,0.3726357971496809,0.16547734921099005,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.9503058198955525,0.032277990039490334
GLI_CSF3,glioma,CSF,10,13a,Orbitomedial Prefrontal Cortex (OMPFC)::13a,Orbitomedial Prefrontal Cortex (OMPFC),0.8726145831112855,0.28789893263992705,0.3520795018536259,0.17428236704940722,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8726145831112855,0.029865212402425796
GLI_CSF3,glioma,CSF,11,G,Operculum/Insula::G,Operculum/Insula,0.8568242064556617,0.29162160915679874,0.3705432282634998,0.16433721801062257,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8568242064556617,0.029397333165932255
GLI_CSF3,glioma,CSF,12,11m,Orbitomedial Prefrontal Cortex (OMPFC)::11m,Orbitomedial Prefrontal Cortex (OMPFC),0.8374949307996761,0.28534154939501155,0.36483821361340085,0.16683401390802965,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::11l + 11m + 12m + 12o + 13l + 13m + 32,11l | 11m | 12m | 12o | 13l | 13m | 32,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.8374949307996761,0.02883456052522815
GLI_CSF3,glioma,CSF,13,Iapl,Operculum/Insula::Iapl,Operculum/Insula,0.7980119512719752,0.2896312412482973,0.36476924644471764,0.16593014588718236,low_resolution,Operculum/Insula::G + Iapl + Id + Ig + Ri + SII,G | Iapl | Id | Ig | Ri | SII,nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.7980119512719752,0.02771826844343049
GLI_CSF3,glioma,CSF,14,25,Orbitomedial Prefrontal Cortex (OMPFC)::25,Orbitomedial Prefrontal Cortex (OMPFC),0.7506826172234556,0.28424902046741024,0.34771848109838993,0.17364086912360685,low_resolution,Orbitomedial Prefrontal Cortex (OMPFC)::13a + 13b + 14c + 14r + 25,13a | 13b | 14c | 14r | 25,training_n<8;nearest_centroid_corr>=0.95;fold_local_merged_confusion_group,not_calibrated,,True,0.7506826172234556,0.026436942585726774
