Gene.ID,Gene.name,r value,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,p (FDR-corrected),Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,age2,age3,age4,age5,age6,age7,age8,aggregate,age2,age3,age4,age5,age6,age7,age8,aggregate
ENSMFAG00000003319,CYP2J2,-0.318692233823911,-0.321634005897815,-0.359545694753607,-0.345270410694642,-0.379121014690931,-0.342930745954702,-0.393517383582277,-0.344385498536971,0.0320392189256977,0.030925844492111,0.00912960637263006,0.0133615770633753,0.00449860951849826,0.0141042849788456,0.00243184179764221,0.0127429956239251
ENSMFAG00000023923,ENSMFAG00000023923,0.364373948448671,0.370393637593036,0.40749461497362,0.410030830537209,0.434412899208278,0.401453071870067,0.431753541760866,0.405903612304837,0.0163823958471423,0.0164175645567561,0.00464161409316462,0.00511570966344384,0.00172284294677751,0.00585917447550472,0.00125856593186412,0.00468904280675455
ENSMFAG00000033134,TMEM59,-0.304825145340128,-0.306878064219208,-0.321610537230113,-0.32118218430729,-0.330178275282341,-0.317766430324849,-0.319562338927516,-0.321003042086671,0.0406286602829187,0.0386862438736635,0.0191743464310403,0.020676534565443,0.0131080683180688,0.0225712760395103,0.0131409967069139,0.0207856207560752
ENSMFAG00000043512,OSBPL9,-0.32220511576028,-0.329899791342337,-0.381540617297037,-0.363426536842246,-0.396445410890128,-0.376047526701714,-0.419940887949878,-0.351473464121487,0.0301656626737168,0.0279870406722474,0.00649655018354292,0.00987266568116777,0.00328342535598989,0.00798406695452715,0.00146569436471677,0.0113411668342515
ENSMFAG00000043099,IPP,-0.312784110944433,-0.308865034293797,-0.341394252974647,-0.351898809163963,-0.372644668404755,-0.340917373313068,-0.337925074100478,-0.329003653137169,0.0357919642771985,0.0372215421296682,0.0127293360080662,0.0119353174626887,0.00497812635972778,0.014574515689522,0.00853162101615875,0.017344060864
ENSMFAG00000029387,PRDX1,-0.340724143142579,-0.335316628887152,-0.364698758779252,-0.356329051158223,-0.382946103059319,-0.359107361932374,-0.390857126877203,-0.361511233943349,0.0225787597830768,0.0258006906349433,0.00844062692414025,0.0110025820110635,0.00418290990802953,0.0106516787994692,0.00250036851876758,0.00955427784915996
ENSMFAG00000038654,CCDC163,-0.317804510327531,-0.319626265607323,-0.351617264813587,-0.339310699532167,-0.359648588649566,-0.344017272253037,-0.386177395523215,-0.350878956078401,0.0327555441192415,0.0321690249743876,0.0106011026449755,0.0143922213291421,0.00654361819847649,0.0137647973673732,0.00279088164410998,0.0114514595641122
ENSMFAG00000042816,TESK2,-0.380010593746333,-0.373270341907655,-0.410383275316989,-0.391786466619993,-0.411458162225181,-0.400192098174132,-0.433706069900845,-0.417312847123139,0.0127269313471705,0.0158105052845365,0.00437775677177702,0.00646699807518952,0.00257849672011281,0.00586866664760698,0.00121003484189742,0.00426675805867172
ENSMFAG00000026331,MUTYH,-0.32130501659437,-0.337999279978413,-0.372748346350024,-0.374573916390506,-0.383474720971707,-0.377813144312721,-0.414082168204956,-0.377385611091793,0.0307622905056357,0.025016167091396,0.00731404832024802,0.00799358920613536,0.00412774337405479,0.0078174267236995,0.00158756805101688,0.00756174076291101
ENSMFAG00000000702,SLC6A9,-0.332607341541551,-0.316716130800215,-0.344857878004306,-0.337273162562793,-0.367619331065344,-0.337493054749771,-0.356987284784758,-0.344734937164919,0.0257592261660341,0.0328669015408869,0.0118244377913466,0.0149257658268977,0.00555925441807601,0.0152636467053003,0.0053648404669476,0.0126980511957135
ENSMFAG00000036907,PTPRF,0.3050607530955,0.306550225187969,0.353142146544145,0.346335746303021,0.375571751974818,0.345895418238523,0.386451411063944,0.350458825400426,0.0405011390673568,0.0387619893832616,0.0102643706023595,0.0132048875030753,0.00477123622525861,0.0134217366539522,0.00276945362134893,0.0115239850316146
ENSMFAG00000042006,ELOVL1,-0.310633550733432,-0.304359737679021,-0.342741711363636,-0.3286677770071,-0.359871114572093,-0.331067272718698,-0.378322956856855,-0.340772984774616,0.0371727095865011,0.0401938310428883,0.0123022053490519,0.0178601051891883,0.00654361819847649,0.0173551831556876,0.00335766774514155,0.0136022854535056
ENSMFAG00000018790,TMEM125,-0.319470165235351,-0.312775775788315,-0.354984705502494,-0.339597105016861,-0.374580326134239,-0.34189876337731,-0.385866589983639,-0.352839453589814,0.0316163870431797,0.0349479874149089,0.00998856446140878,0.0143354113329592,0.00482909154860322,0.0144386564355737,0.00279641924959547,0.0110439382279312
ENSMFAG00000039379,CTPS1,0.316337680688308,0.310891341900168,0.35614498988812,0.3415009444367,0.360888053205199,0.356528960367926,0.379684685818476,0.330204969356367,0.0334543781060822,0.0358261519486487,0.00975227662533624,0.0139650707877444,0.00641155698492594,0.0111598391989216,0.00324950528995251,0.0168599773280098
ENSMFAG00000044100,SMAP2,0.326764447588701,0.352736375625944,0.360174070443869,0.376294007596022,0.381846239444902,0.359420117739116,0.388510751487221,0.336110801691639,0.0281107583059717,0.0208951264503863,0.00901028600176204,0.00778782514918062,0.00425396251845471,0.0105609671193638,0.00262727824889283,0.0151055105648849
ENSMFAG00000000875,FHL3,0.320107796224039,0.317373776446215,0.355155684807286,0.333582149857721,0.362544643496179,0.337644185765714,0.370334625148093,0.362638749399781,0.0313725652946753,0.0326191343364003,0.00995377024714396,0.0161025369860257,0.00614440198605185,0.0152309982760467,0.00394894087242807,0.00942323689921101
